"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"NARF"	0.306989582452433	10.4994927318296	4.7683620169077	2.60357738497277e-06	9.28623743689413e-06	4.06094491081728
"BDKRB1"	-0.786693054968287	4.96670802005013	-4.76694786178941	2.62092155491389e-06	9.34615053540901e-06	4.05461382899687
"ZNF793"	0.660889994714586	6.71054285714286	4.76637054697586	2.62803408950544e-06	9.36956047000418e-06	4.05202970888561
"NMNAT2"	-0.919842547568711	5.02550175438596	-4.76573425405939	2.63589477648203e-06	9.39562743206953e-06	4.04918192005036
"POLR3G"	-0.571394106765331	5.70653959899749	-4.76552801305139	2.63844751041834e-06	9.40276731525335e-06	4.04825894175855
"KRT40"	-0.637680924947146	1.18312731829574	-4.76444782506192	2.65185641281086e-06	9.44858483598053e-06	4.04342542158566
"PRKCZ"	0.405736638477807	9.52300651629073	4.76347049171513	2.66404507924141e-06	9.49003646928439e-06	4.03905298735229
"SMOC2"	-0.942253895348846	7.86340927318296	-4.76309201889077	2.66877962736705e-06	9.50492282026665e-06	4.03735997489177
"LRRN3"	-0.705064503171245	3.26221879699248	-4.76261263686887	2.67478814661395e-06	9.52433930807208e-06	4.0352157402003
"ZNF3"	0.247144059196618	9.41564887218045	4.76208765452579	2.68138316431857e-06	9.54583567301424e-06	4.03286775998778
"SNX31"	1.78492250528541	7.27708671679198	4.761862005645	2.68422265778746e-06	9.55395605162553e-06	4.03185861772717
"SIM2"	0.713635475687105	7.59244987468672	4.76168843896408	2.68640873612659e-06	9.55974783444592e-06	4.03108242542256
"1-Sep"	-0.613265496828753	6.63590651629073	-4.7613550622006	2.69061243956214e-06	9.57271555556363e-06	4.02959163126675
"LILRA4"	-0.755960089852007	2.11827142857143	-4.76095471056793	2.69566903455293e-06	9.58854702022016e-06	4.02780146192652
"ORMDL3"	0.358531041226225	11.3003032581454	4.76091403624766	2.69618327880621e-06	9.58854702022016e-06	4.02761959451963
"RAI14"	-0.458291231501061	10.9080837092732	-4.76042499026504	2.70237367633353e-06	9.60856456191257e-06	4.02543302788582
"ERI2"	0.274636094080343	8.39728646616541	4.75966999030382	2.71195744018997e-06	9.64063673563793e-06	4.02205775154368
"CD276"	-0.323428535940806	11.2537802005013	-4.75820308346978	2.73067163969298e-06	9.70514628476795e-06	4.01550121452669
"LOC389333"	-0.414601786469341	5.11049298245614	-4.75742884254435	2.74059918084247e-06	9.73840664468036e-06	4.01204136763435
"PIGF"	0.239708176532774	8.54378521303258	4.75733240311472	2.74183818725939e-06	9.74078588395828e-06	4.0116104443706
"ATG7"	-0.255251923890061	9.95641954887218	-4.75587846058386	2.76058323837211e-06	9.80534403562985e-06	4.0051146926908
"ERMAP"	0.297094223044402	8.04490952380952	4.75509442834154	2.77074259272163e-06	9.83938608907955e-06	4.0016126217304
"AHNAK2"	-1.31078212473573	9.03199423558897	-4.75491111701271	2.77312309821686e-06	9.84579570736771e-06	4.00079389133185
"TMEM39A"	-0.278964471458776	9.24519799498747	-4.75439235700516	2.77987046566019e-06	9.86770371147191e-06	3.99847708627397
"F10"	-0.730501839323467	3.62827518796992	-4.75389797624548	2.78631545267322e-06	9.8885294882631e-06	3.99626936988621
"CLDN15"	0.384852758985206	7.22579348370927	4.75374474300053	2.78831599550836e-06	9.89357673079568e-06	3.99558513009358
"ERMP1"	0.550782933403809	11.1796558897243	4.75362800266462	2.78984103210305e-06	9.89693502595496e-06	3.99506385705276
"FGD5"	0.764741934460891	7.85697543859649	4.75315263758251	2.79605926091287e-06	9.91693753207039e-06	3.99294135816765
"FAM178B"	-0.999675750528542	3.13394310776942	-4.75229334024837	2.80733358118546e-06	9.95486074621859e-06	3.98910508739217
"C16orf87"	-0.393770163847782	7.42034561403509	-4.75166607144687	2.81559122920618e-06	9.98044775709019e-06	3.98630508198955
"CIDEA"	1.01889653276956	2.32968195488722	4.75165659396983	2.81571617419135e-06	9.98044775709019e-06	3.98626277891241
"CIR1"	0.213008012684993	9.62337944862155	4.7512267022983	2.82138920870446e-06	9.99848431823049e-06	3.98434402034147
"ENGASE"	0.507062880549682	9.91325664160401	4.74996596552925	2.83808998444789e-06	1.00555855994129e-05	3.97871779957336
"GZMH"	-0.985047658562366	4.37408596491228	-4.74952374172916	2.84397057566163e-06	1.00743343688689e-05	3.97674462734576
"GPR114"	-0.80933969344609	3.97105839598997	-4.74894449615726	2.85169100599473e-06	1.00995913765105e-05	3.97416032139111
"AMICA1"	-0.750721997885832	6.60166992481203	-4.74844577167919	2.85835438473742e-06	1.01210950331853e-05	3.97193548590454
"TM9SF3"	0.201140819238896	12.1188526315789	4.74818480404665	2.86184710559936e-06	1.01313651879931e-05	3.97077137901149
"FBXL18"	-0.416273705074003	8.45237443609023	-4.74784606135344	2.86638687779914e-06	1.0145337043582e-05	3.96926042350918
"OSBPL2"	0.270525396405917	10.4805105263158	4.74679712298404	2.88048860471775e-06	1.01931398577373e-05	3.96458226356784
"IFIH1"	-0.595220496828746	8.63496892230576	-4.74650994778963	2.88436096826829e-06	1.02047318972487e-05	3.96330165185707
"ZNF322A"	0.288960623678649	9.22478922305764	4.74591665307775	2.8923770312056e-06	1.02309763225399e-05	3.96065616827348
"SCP2"	0.271824127906978	11.3241453634085	4.74563718127986	2.89616043132371e-06	1.02422411284315e-05	3.95941011405125
"AMIGO2"	0.725531516913323	10.6844463659148	4.74502619455128	2.904448381636e-06	1.02694282795092e-05	3.95668619397062
"C16orf13"	0.352184719873152	9.7959365914787	4.74472136285048	2.90859191743094e-06	1.02819535729642e-05	3.95532730083223
"GPR55"	-0.633666881606767	2.65639022556391	-4.74351837629913	2.92499958109419e-06	1.03378187673961e-05	3.94996533120434
"IL17C"	-0.711964312896406	1.52752932330827	-4.74285246704906	2.93412027779268e-06	1.0367911892568e-05	3.94699775241128
"STON1"	-0.746840998942919	7.26697844611529	-4.74114373797647	2.95764954630609e-06	1.04488957329847e-05	3.93938462039894
"HS1BP3"	-0.252621913319247	9.54884661654135	-4.74096183217086	2.96016507122829e-06	1.0454169358232e-05	3.93857429506799
"MAPRE3"	0.453835084566593	8.3096	4.74092385129964	2.96069055809498e-06	1.0454169358232e-05	3.93840510736797
"RIF1"	-0.489071479915433	8.8064992481203	-4.74090324376127	2.96097571265251e-06	1.0454169358232e-05	3.93831331055877
"DGCR11"	0.359889450317127	5.5595030075188	4.7395274771069	2.98007267002309e-06	1.05194228422235e-05	3.93218572840269
"UNC5CL"	0.643451881606768	4.8159335839599	4.73917218554974	2.98502369373144e-06	1.05347256663854e-05	3.93060353908986
"TAP1"	-0.660336923890057	11.718205764411	-4.73882545096965	2.98986311147185e-06	1.05496283797107e-05	3.92905955793141
"ITPRIPL2"	0.363243868921771	10.9730909774436	4.73672338697402	3.01936401910725e-06	1.06515242134148e-05	3.91970139561711
"METRNL"	-0.488969524312902	10.3023022556391	-4.73643856054332	3.02338284496351e-06	1.06635024630816e-05	3.91843366426133
"KLF7"	-0.53987708245243	6.18179248120301	-4.73627458640958	3.0256988124343e-06	1.06694710132964e-05	3.91770386416397
"FCHO2"	0.289381871035944	8.99186240601504	4.73590437470186	3.03093395937436e-06	1.06857288353376e-05	3.9160562449391
"SEC24B"	0.219538292811844	9.67331478696742	4.73574089963013	3.03324842795704e-06	1.06916850625661e-05	3.91532873926056
"ALPK3"	-0.5454671987315	7.10841203007519	-4.73422834825861	3.05474389553466e-06	1.07652346677e-05	3.90859856433552
"TMEM109"	-0.29873179175476	11.3360077694236	-4.73417550162906	3.05549756555312e-06	1.07656727819468e-05	3.90836345525784
"MSLN"	-1.51021285412262	4.66875087719298	-4.73260693352562	3.07794933672861e-06	1.08425455836243e-05	3.90138612854447
"FEZ2"	-0.249721765327701	9.44224987468672	-4.73253404218861	3.07899652319991e-06	1.08440013435985e-05	3.90106194248313
"PMEPA1"	-0.813160105708247	10.2471649122807	-4.73155917138672	3.09303492854967e-06	1.08912012119742e-05	3.89672660864825
"RFC2"	-0.282541458773782	9.82404736842105	-4.73082906941843	3.1035889354861e-06	1.09261149064468e-05	3.8934803051809
"LOC339674"	-0.56580002642706	2.40227117794486	-4.73049166206445	3.10847804230779e-06	1.09410751834809e-05	3.89198021842717
"ABCB6"	0.484944852008454	8.92241854636591	4.73026476593035	3.11176998638353e-06	1.09504088432579e-05	3.89097150966963
"TGFBR1"	-0.39048512156449	9.86223157894737	-4.73003875930256	3.11505236174366e-06	1.09597049979406e-05	3.88996679834006
"CDC14C"	-0.427998763213532	2.15450325814536	-4.72804857858508	3.14410075565939e-06	1.10596314057803e-05	3.88112131131789
"RPS3A"	0.307485332980972	12.0808180451128	4.72730684182808	3.15499361013216e-06	1.10956662612913e-05	3.87782546492092
"LYPLA1"	0.322646199788585	11.0780997493734	4.72665780258913	3.16455494394694e-06	1.11270044956128e-05	3.8749418912909
"NRP1"	-0.555114587737847	9.87892230576441	-4.72658728624439	3.16559543535338e-06	1.11283755686714e-05	3.87462862017585
"DKFZp779M0652"	-0.46747721987315	1.08188345864662	-4.72614359213388	3.17214984511416e-06	1.11491257962857e-05	3.87265759069812
"NLRC3"	-0.528545147991546	5.76306441102757	-4.72589746097444	3.17579141579243e-06	1.11596318731605e-05	3.87156426957807
"FAM150A"	0.953756786469344	3.53815162907268	4.72552991428884	3.18123685238488e-06	1.11751964576269e-05	3.86993171218105
"OXSM"	0.244397616279066	7.83751127819549	4.72551032420019	3.18152734412739e-06	1.11751964576269e-05	3.869844700721
"MRPL24"	0.288039455602547	10.4291561403509	4.72443353339733	3.19753388244167e-06	1.12291140613934e-05	3.86506251566596
"SCAI"	-0.310983372093035	7.53729598997494	-4.72428830744864	3.19969859620252e-06	1.12344097263219e-05	3.86441762055761
"SOAT1"	-0.451569645877374	9.15469047619048	-4.72244402195097	3.22731223301901e-06	1.13290381814125e-05	3.8562293667114
"TTC5"	0.25728533826639	7.49510551378446	4.72162485139367	3.23965074518761e-06	1.13700175722567e-05	3.85259333170825
"DPP10"	1.03101730443975	1.00861378446115	4.72095374690761	3.24979288575839e-06	1.14032732520581e-05	3.84961493447739
"ZNF441"	0.377404904862578	6.64756741854637	4.72057992464738	3.25545556382464e-06	1.14208004255095e-05	3.84795605555961
"TWF2"	0.30877684989429	10.8098318295739	4.72053419024952	3.25614900253367e-06	1.14208908831948e-05	3.84775311201193
"TLR4"	0.609728266384781	7.46011403508772	4.72003635919378	3.26370647092192e-06	1.14450518432944e-05	3.84554413130631
"SLC44A1"	-0.302019524312898	11.2778223057644	-4.7198140192716	3.26708721867254e-06	1.14545591233065e-05	3.84455762974056
"B9D2"	0.33655125792812	7.14327142857143	4.71937744580687	3.27373526542394e-06	1.14755154611356e-05	3.84262071469231
"WDR67"	-0.293990317124736	7.62168897243108	-4.71903250285559	3.27899719009565e-06	1.14916053951601e-05	3.84109044359007
"CDC37L1"	-0.280863060253687	8.17887669172932	-4.71808726494109	3.29345805802895e-06	1.15399208399515e-05	3.83689759502977
"VPS39"	0.192572806553915	10.4713541353383	4.7176211738763	3.30061120419323e-06	1.15608232032978e-05	3.8348304032488
"CEP72"	-0.429301083509511	6.73103333333333	-4.71761049967367	3.30077519729373e-06	1.15608232032978e-05	3.83478306351382
"RPL13AP6"	0.464237721987315	3.73396040100251	4.71746473194818	3.30301548466227e-06	1.15663015108767e-05	3.83413659806149
"ZNF833"	-0.494067880549686	4.23455964912281	-4.71723748460886	3.30651094267878e-06	1.15761719577289e-05	3.83312881418775
"KLHL15"	-0.277030174418599	7.35932305764411	-4.71689272874923	3.31182068517968e-06	1.15923889176762e-05	3.83159999290475
"HHEX"	-0.62153098837209	6.29381629072682	-4.71680755741436	3.31313371162064e-06	1.1594612371314e-05	3.83122231565241
"ELMO1"	-0.610434830866805	7.32276240601504	-4.71660573581948	3.31624705378704e-06	1.16031339951076e-05	3.83032739774439
"JAM2"	-0.737918863636366	5.09104436090226	-4.71643845041575	3.31882976783658e-06	1.16097959117817e-05	3.82958564625805
"LOC642587"	0.980439365750531	9.30917619047619	4.71580415533433	3.32864023006831e-06	1.16417337508788e-05	3.82677336512651
"C12orf10"	0.243988942917554	9.77462907268171	4.7154864251448	3.33356496078589e-06	1.1656574452004e-05	3.82536476835524
"SPRR2A"	-1.60826430232558	3.90399373433584	-4.71496407025733	3.34167656525962e-06	1.16825504445802e-05	3.82304919102143
"NID1"	-0.639226242071876	10.3308032581454	-4.71477331166931	3.3446435725837e-06	1.16905339094027e-05	3.82220362334987
"GNL3"	0.335902526427065	11.4166761904762	4.71431050055274	3.35185255413e-06	1.17133380573948e-05	3.82015226683097
"BCL2"	-0.538251030655387	7.08863784461153	-4.713092562369	3.37089532092792e-06	1.17774786274087e-05	3.81475475748079
"GFPT1"	-0.301508932346717	10.976356641604	-4.71298279071408	3.37261673472997e-06	1.17810867601166e-05	3.81426834614386
"C1orf95"	-0.872240544397463	2.26221779448622	-4.71168407309667	3.39304725915128e-06	1.18500339761212e-05	3.8085143417281
"C4orf26"	-0.81837696088795	1.97406992481203	-4.71121086410499	3.40052102378634e-06	1.18737114988547e-05	3.80641812856181
"ZNF204P"	0.699130533826631	6.91295538847118	4.71069818299087	3.40863608561049e-06	1.1899618138868e-05	3.80414727489258
"PRMT10"	0.241046696617338	7.37613483709273	4.71032597901444	3.41453925599868e-06	1.19177940243039e-05	3.80249878468809
"IL18BP"	-0.408153657505281	8.17765914786967	-4.71026118046655	3.41556796880054e-06	1.19189526059368e-05	3.80221180403183
"DDX58"	-0.536253890063419	8.83858145363408	-4.70984145144399	3.42223862709099e-06	1.1939794810324e-05	3.80035298812879
"CDK16"	-0.215429275898522	11.3921498746867	-4.70968600361278	3.42471230481645e-06	1.1945988720675e-05	3.79966460798096
"TMPPE"	-0.408202352008458	5.19339749373434	-4.70937664965034	3.42964024823147e-06	1.19607392632513e-05	3.79829473533932
"TREML3"	-0.604856057082452	1.34894536340852	-4.70904737264401	3.43489305993932e-06	1.19766165273791e-05	3.7968367284201
"DPY19L1"	0.329710893234678	9.15102706766917	4.70842782339781	3.44479745649325e-06	1.2008702932703e-05	3.79409367104233
"GOLM1"	-0.41061891120507	10.8179954887218	-4.70819377776594	3.44854616524918e-06	1.20193216590775e-05	3.79305751682152
"FADS1"	-0.812847558139534	9.42716090225564	-4.70722102132142	3.46416892034379e-06	1.20713125995928e-05	3.78875147536585
"DCTD"	0.208377193446088	10.5479646616541	4.7067882588147	3.47114108659588e-06	1.20931444862137e-05	3.7868360477601
"ATP5A1"	0.262187980972504	13.048115037594	4.70659515768608	3.47425646329529e-06	1.21015335086804e-05	3.78598142371554
"LIMK1"	-0.297467119450317	10.2278065162907	-4.70654379320661	3.47508559972245e-06	1.21019573022908e-05	3.785754100861
"PAPL"	-1.08311795454545	3.93411052631579	-4.70620797202501	3.48051119195196e-06	1.2118384785168e-05	3.78426791775424
"OVGP1"	0.749521744186044	5.81111578947368	4.7057162849594	3.4884696930975e-06	1.21436228266434e-05	3.78209211824304
"C10orf11"	0.67907622093023	6.04601077694236	4.70495379021397	3.50084616837744e-06	1.21842267662796e-05	3.77871835043408
"SRRD"	-0.231871553911201	8.04735112781955	-4.70272786436831	3.53721863681958e-06	1.23083120426029e-05	3.76887221807853
"FUT1"	-0.46177568181818	7.36208421052632	-4.70248578749419	3.54119612062007e-06	1.23196462963854e-05	3.76780166952173
"WNT2B"	-0.597353847780124	4.09271729323308	-4.70183337410658	3.55193714993061e-06	1.23545011969729e-05	3.76491671489197
"CNPY4"	-0.361206088794927	8.12023759398496	-4.7016092356772	3.55563449130768e-06	1.23625954223633e-05	3.76392566335271
"NES"	-0.60309928646935	9.32674711779449	-4.7016046810435	3.55570966199154e-06	1.23625954223633e-05	3.76390552500095
"CD1D"	-0.58588401691332	4.54501578947368	-4.70078979970411	3.56918328773241e-06	1.24069191871471e-05	3.76030280103576
"CTNNA1"	0.217311649048634	12.8100726817043	4.6998643112701	3.58454533423872e-06	1.24562726542368e-05	3.75621174243389
"RUNDC3A"	0.876928271670192	4.38155338345865	4.69984674671374	3.58483750010568e-06	1.24562726542368e-05	3.75613410647576
"HS6ST1"	0.394298816067653	10.8026240601504	4.69883033023649	3.60178348966456e-06	1.25126133984975e-05	3.75164195189763
"SHANK1"	-0.556773868921774	1.65698195488722	-4.69847048902123	3.60780132293829e-06	1.25309745035903e-05	3.7500518058716
"UBL5"	0.272890243128966	11.3664007518797	4.69788266480138	3.61765266692734e-06	1.25626403817416e-05	3.74745443241116
"SERPINB2"	-1.54710316067653	5.21539423558897	-4.6976110920834	3.62221269061459e-06	1.25759225260104e-05	3.74625455320848
"LPL"	-0.801260428118391	5.93566190476191	-4.69389483212951	3.68517149119478e-06	1.27900793017837e-05	3.7298413811422
"C3orf64"	0.337829212473576	9.1251350877193	4.69388197408305	3.6853911422011e-06	1.27900793017837e-05	3.7297846126829
"CD3D"	-0.91553487315011	5.83744786967419	-4.69324245861875	3.69633174515985e-06	1.28254464163701e-05	3.72696131830924
"KRTCAP3"	0.983992436575051	8.41463834586466	4.69307820237033	3.69914682305905e-06	1.28326111448485e-05	3.72623622526991
"C5orf44"	0.21064413319238	8.47411929824561	4.6926988495119	3.70565618414872e-06	1.28525861082822e-05	3.72456169620281
"RNASE7"	-1.10647694503171	4.56577869674185	-4.692119359967	3.71562099762823e-06	1.28845353305146e-05	3.7220039630541
"USP13"	-0.458412082452434	7.8702969924812	-4.6916950111273	3.72293438396301e-06	1.29072791998523e-05	3.72013116445738
"BCHE"	-0.995400576109938	3.60279724310777	-4.69148671705998	3.7265292678574e-06	1.29171245503483e-05	3.71921194596026
"ARHGAP10"	-0.433131802325585	8.95406691729323	-4.69141896057697	3.72769937617729e-06	1.29185627084459e-05	3.71891293901505
"ARHGAP11A"	-0.444466374207181	8.93506817042607	-4.68974695988457	3.75668594460894e-06	1.30141462801837e-05	3.71153568385574
"?|90288"	-0.52048990486258	1.83813408521303	-4.68974029285668	3.75680196022139e-06	1.30141462801837e-05	3.71150627209186
"ZNF571"	0.380281807610994	6.18940526315789	4.68924820500973	3.76537450141321e-06	1.30412019075065e-05	3.70933551728894
"MED28"	0.210569249471465	9.17334385964912	4.68841464808433	3.7799386533844e-06	1.30889506923436e-05	3.70565889974996
"BRPF1"	-0.221314386892173	9.41761102756892	-4.68837165555241	3.78069129959486e-06	1.30889506923436e-05	3.70546928597702
"JPH1"	-0.785054989429177	6.66227393483709	-4.68791511197481	3.78869265367802e-06	1.31139976798495e-05	3.70345584739059
"NINJ2"	-0.724441575052853	5.28697393483709	-4.68779214877528	3.79085048260515e-06	1.31188121293635e-05	3.70291358775216
"FLJ10038"	0.341414825581402	7.82984736842105	4.68749411029499	3.79608554086439e-06	1.31342716953937e-05	3.70159931044049
"ZNF432"	0.794697806553915	6.87322882205514	4.68722145842599	3.80088077415775e-06	1.31482035435273e-05	3.70039704742483
"GIMAP4"	-0.54359698202961	7.92861779448622	-4.68703073902211	3.80423849335946e-06	1.31571580403168e-05	3.69955610420148
"ZNF414"	0.309316020084569	7.78276516290727	4.68685494184778	3.80733602620204e-06	1.31652092306877e-05	3.69878098501644
"SIRT4"	-0.496842885835096	3.67964486215539	-4.68623136611748	3.81834296523411e-06	1.3200601205193e-05	3.69603174504437
"CRIPAK"	0.378640454545459	7.54941854636591	4.68394606225439	3.85894390862959e-06	1.3338269246518e-05	3.68595902563316
